Gnrc_Name,Brnd_Name,Tot_Clms,Tot_Drug_Cst,Tot_Benes,Tot_30day_Fills,Tot_Day_Suply,year
Dolutegravir Sodium/Lamivudine,Dovato,127035,386788259.11,20188.0,130877.5,3911434,2023
Dolutegravir Sodium/Lamivudine,Dovato,159927,485647727.91999984,24536.0,165169.4,4934923,2024
Dolutegravir/Rilpivirine,Juluca,52722,151195100.64000002,9498.0,55083.1,1641955,2019
Dolutegravir/Rilpivirine,Juluca,70878,217442255.42000008,12169.0,75211.90000000001,2242554,2020
Dolutegravir/Rilpivirine,Juluca,79955,256031565.38000005,13655.0,83132.1,2478288,2021
Dolutegravir/Rilpivirine,Juluca,87329,296954531.34,15017.0,91279.7,2722906,2022
Dolutegravir/Rilpivirine,Juluca,91801,335035361.23,15957.0,96321.5,2876900,2023
Dolutegravir/Rilpivirine,Juluca,97084,353946122.4999999,16870.0,102076.5,3051163,2024
Donepezil Hcl,Donepezil Hcl,7512883,117128482.41000009,1586282.0,11234536.599999996,319226940,2019
Donepezil Hcl,Donepezil Hcl,7093514,108064905.12999998,1527650.0,11181784.1,318873920,2020
Donepezil Hcl,Donepezil Hcl,6870268,102576839.6,1555293.0,11187616.1,319450998,2021
Donepezil Hcl,Donepezil Hcl,6941010,105386092.25,1595827.0,11447660.999999998,326231278,2022
Donepezil Hcl,Donepezil Hcl,7068757,111947841.96,1636242.0,11787084.500000006,335108413,2023
Donepezil Hcl,Donepezil Hcl,7511975,93253985.59,1745072.0,12660746.799999995,358905469,2024
Doravirine,Pifeltro,6327,9156131.420000002,1439.0,6558.0,193862,2019
Doravirine,Pifeltro,16444,25500275.08000001,3443.0,17249.8,509234,2020
Doravirine,Pifeltro,22980,37746086.2,4555.0,23823.1,706618,2021
Doravirine,Pifeltro,27257,47449374.57000001,5338.0,28216.5,838729,2022
Doravirine,Pifeltro,31221,57079198.47999999,6102.0,32445.0,967018,2023
Doravirine,Pifeltro,34892,63786127.37999999,6678.0,36701.4,1097240,2024
Doravirine/Lamivu/Tenofov Diso,Delstrigo,510,1087018.1499999997,145.0,513.0,15341,2019
Doravirine/Lamivu/Tenofov Diso,Delstrigo,1661,3809461.57,465.0,1679.0,50272,2020
Doravirine/Lamivu/Tenofov Diso,Delstrigo,2019,4940545.580000001,567.0,2043.0,61222,2021
Doravirine/Lamivu/Tenofov Diso,Delstrigo,2842,7351764.380000001,798.0,2869.0,85992,2022
Doravirine/Lamivu/Tenofov Diso,Delstrigo,3682,10003040.039999995,1009.0,3749.0,112086,2023
Doravirine/Lamivu/Tenofov Diso,Delstrigo,4488,12023075.29,1229.0,4545.0,135968,2024
Dornase Alfa,Pulmozyme,175,864515.56,65.0,175.0,4290,2019
Dornase Alfa,Pulmozyme,145,820745.7300000001,60.0,145.0,3967,2020
Dornase Alfa,Pulmozyme,160,836035.1900000001,60.0,160.0,4105,2021
Dornase Alfa,Pulmozyme,146,863776.11,45.0,146.0,3837,2022
Dornase Alfa,Pulmozyme,127,762177.69,45.0,127.0,3558,2023
Dornase Alfa,Pulmozyme,156,711446.68,55.0,162.0,4413,2024
Dorzolamide Hcl,Dorzolamide Hcl,848961,27708433.84,258304.0,1571447.5,46777315,2019
Dorzolamide Hcl,Dorzolamide Hcl,817320,28869697.12999999,247254.0,1587904.3,47306412,2020
Dorzolamide Hcl,Dorzolamide Hcl,814683,28275277.260000005,254410.0,1615106.7999999998,48151190,2021
Dorzolamide Hcl,Dorzolamide Hcl,862109,26431633.63,265588.0,1698884.6,50671351,2022
Dorzolamide Hcl,Dorzolamide Hcl,923587,27654924.17,277905.0,1816267.7,54143402,2023
Dorzolamide Hcl,Dorzolamide Hcl,902858,18254086.49,287075.0,1799908.8999999997,53695748,2024
Dorzolamide Hcl/Timolol Maleat,Dorzolamide-Timolol,1651397,80558790.96000001,514247.0,3272547.5000000014,97719926,2019
Dorzolamide Hcl/Timolol Maleat,Dorzolamide-Timolol,1843688,85417787.61,560704.0,3770270.1,112623339,2020
Dorzolamide Hcl/Timolol Maleat,Dorzolamide-Timolol,2001162,76005238.30000001,623741.0,4176461.4,124840144,2021
Dorzolamide Hcl/Timolol Maleat,Dorzolamide-Timolol,2222528,72934492.10000001,690804.0,4637662.4,138690655,2022
Dorzolamide Hcl/Timolol Maleat,Dorzolamide-Timolol,2484075,75562010.85999998,762935.0,5198719.0,155456315,2023
Dorzolamide Hcl/Timolol Maleat,Dorzolamide-Timolol,2757691,51291871.59000002,848990.0,5850698.7,175091894,2024
Dorzolamide/Timolol/Pf,Cosopt Pf,62244,12179607.429999996,17900.0,87693.8,2580474,2019
Dorzolamide/Timolol/Pf,Cosopt Pf,67317,12990478.099999998,18620.0,99401.7,2950454,2020
Dorzolamide/Timolol/Pf,Cosopt Pf,73445,14141129.650000002,20376.0,111597.49999999996,3321885,2021
Dorzolamide/Timolol/Pf,Dorzolamide-Timolol,79485,14776570.070000002,22426.0,122149.5,3626820,2022
Dorzolamide/Timolol/Pf,Cosopt Pf,86370,15802931.5,24260.0,133787.1,3965078,2023
Dorzolamide/Timolol/Pf,Dorzolamide-Timolol,98872,16096781.629999995,27904.0,159057.00000000003,4721082,2024
Dostarlimab-Gxly,Jemperli,16,185846.6,5.0,16.0,336,2022
Dostarlimab-Gxly,Jemperli,32,375292.61,5.0,32.0,672,2023
Dostarlimab-Gxly,Jemperli,125,1566283.15,30.0,131.4,2961,2024
Doxazosin Mesylate,Doxazosin Mesylate,1967781,59365110.13,491678.0,4009949.499999999,118864929,2019
Doxazosin Mesylate,Doxazosin Mesylate,1872431,54563991.92000002,476967.0,4012182.2999999993,118972785,2020
Doxazosin Mesylate,Doxazosin Mesylate,1761874,41533864.51000001,464607.0,3878574.6,114986637,2021
Doxazosin Mesylate,Doxazosin Mesylate,1685164,36046029.60000001,449786.0,3760174.1,111345440,2022
Doxazosin Mesylate,Doxazosin Mesylate,1630349,35261877.57000001,438368.0,3655307.2,108055283,2023
Doxazosin Mesylate,Doxazosin Mesylate,1646696,26659398.55,441502.0,3702775.500000001,109341216,2024
Doxepin Hcl,Doxepin Hcl,757875,64003768.00000001,193293.0,959669.7000000004,27813938,2019
Doxepin Hcl,Doxepin Hcl,793189,46685242.540000014,195894.0,1025960.7000000004,29824998,2020
Doxepin Hcl,Doxepin Hcl,785921,44190380.190000005,195015.0,1039932.4999999998,30299607,2021
Doxepin Hcl,Doxepin Hcl,795987,48404729.69,200927.0,1066624.0,31047112,2022
Doxepin Hcl,Doxepin Hcl,837684,51701206.52999998,208079.0,1135131.4000000004,33017630,2023
Doxepin Hcl,Doxepin Hcl,870008,42137822.17000001,215449.0,1204751.7000000002,35030060,2024
Doxercalciferol,Doxercalciferol,2149,891567.4400000001,665.0,3231.4999999999995,92947,2019
Doxercalciferol,Doxercalciferol,1047,420474.5000000001,304.0,1559.6999999999998,43347,2020
Doxercalciferol,Doxercalciferol,506,262921.92000000004,161.0,716.8,20005,2021
Doxercalciferol,Doxercalciferol,577,306715.69,174.0,906.1,25953,2022
Doxercalciferol,Doxercalciferol,403,194026.54,137.0,643.3999999999999,18265,2023
Doxercalciferol,Doxercalciferol,534,240477.47,168.0,859.6999999999999,24148,2024
Doxorubicin Hcl,Doxorubicin Hcl,147,9537.42,50.0,147.0,3276,2019
Doxorubicin Hcl,Doxorubicin Hcl,57,2600.1600000000003,20.0,57.0,1155,2020
Doxorubicin Hcl,Doxorubicin Hcl,122,5657.35,45.0,122.0,2560,2021
Doxorubicin Hcl,Doxorubicin Hcl,162,10135.83,55.0,163.6,3605,2022
Doxorubicin Hcl,Doxorubicin Hcl,203,10888.26,60.0,203.0,4340,2023
Doxorubicin Hcl,Doxorubicin Hcl,265,14374.99,75.0,265.0,5783,2024
Doxorubicin Hcl Peg-Liposomal,Doxorubicin Hcl Liposome,54,185844.91,20.0,54.0,1309,2019
Doxorubicin Hcl Peg-Liposomal,Doxorubicin Hcl Liposome,42,97649.23,15.0,44.8,1057,2020
Doxorubicin Hcl Peg-Liposomal,Doxorubicin Hcl Liposome,87,165376.83000000002,30.0,87.4,2086,2021
Doxorubicin Hcl Peg-Liposomal,Doxorubicin Hcl Liposome,40,78269.56,15.0,40.0,1099,2022
Doxorubicin Hcl Peg-Liposomal,Doxorubicin Hcl Liposome,112,254158.06000000003,35.0,112.0,2856,2023
Doxorubicin Hcl Peg-Liposomal,Doxorubicin Hcl Liposome,11,15884.54,5.0,11.0,308,2024
Doxycycline Calcium,Vibramycin,200,17583.03,88.0,229.1,5452,2019
Doxycycline Calcium,Vibramycin,133,17282.219999999998,63.0,152.8,3999,2020
Doxycycline Calcium,Vibramycin,61,2397.1,15.0,61.0,1295,2021
Doxycycline Calcium,Vibramycin,32,1473.98,10.0,40.1,759,2022
Doxycycline Hyclate,Doxycycline Hyclate,3560551,103818917.36999996,2612850.0,3833961.8,55668378,2019
Doxycycline Hyclate,Doxycycline Hyclate,3047288,88880537.93,2107776.0,3338702.0000000005,51592981,2020
Doxycycline Hyclate,Doxycycline Hyclate,3104509,79993690.96000002,2211600.0,3398819.399999999,51950143,2021
Doxycycline Hyclate,Doxycycline Hyclate,3844583,91924330.62,2870563.0,4164676.1999999993,59471393,2022
Doxycycline Hyclate,Doxycycline Hyclate,4539991,90914391.32000002,3463235.0,4905827.500000001,67806358,2023
Doxycycline Hyclate,Doxycycline Hyclate,5222616,64715572.88999999,4016798.0,5662070.899999999,77458204,2024
Doxycycline Monohydrate,Doxycycline Monohydrate,892392,21377938.15,676099.0,966995.7999999998,14208075,2019
Doxycycline Monohydrate,Doxycycline Monohydrate,730339,20242807.85,511183.0,809408.2999999999,13052546,2020
Doxycycline Monohydrate,Doxycycline Monohydrate,784029,20108146.19999999,555512.0,871713.2000000003,14138993,2021
Doxycycline Monohydrate,Doxycycline Monohydrate,984663,24814895.44,735550.0,1083810.8,16286863,2022
Doxycycline Monohydrate,Doxycycline Monohydrate,1159741,25905171.37,893090.0,1273207.3000000005,18313870,2023
Doxycycline Monohydrate,Doxycycline Monohydrate,1302585,23755238.619999997,1010221.0,1433898.7999999998,20506456,2024
Doxylamine Succinate/Vit B6,Doxylamine Succ-Pyridoxine Hcl,11,1763.89,5.0,11.0,294,2020
Doxylamine Succinate/Vit B6,Doxylamine Succ-Pyridoxine Hcl,11,1958.19,5.0,11.0,220,2022
Dronabinol,Dronabinol,59632,15062719.8,17429.0,60427.09999999999,1536884,2019
Dronabinol,Dronabinol,58751,11928734.159999996,17501.0,59640.69999999999,1515573,2020
Dronabinol,Dronabinol,49969,9759267.609999994,15242.0,50792.3,1309618,2021
Dronabinol,Dronabinol,43777,9526223.48,13698.0,44518.50000000001,1137248,2022
Dronabinol,Dronabinol,38939,7254172.499999996,12214.0,39527.0,951542,2023
Dronabinol,Dronabinol,6688,1265524.15,2326.0,6788.300000000001,166744,2024
Dronedarone Hcl,Multaq,250418,232104716.8500001,61370.0,375322.00000000006,10821332,2019
Dronedarone Hcl,Multaq,240378,236444789.45,59089.0,379444.20000000007,11030821,2020
Dronedarone Hcl,Multaq,228776,243162101.96000004,58979.0,371651.8,10830158,2021
Dronedarone Hcl,Multaq,221067,259892984.76,58291.0,368334.8,10733269,2022
Dronedarone Hcl,Multaq,219971,276557391.62,58604.0,370868.8000000001,10838036,2023
Dronedarone Hcl,Multaq,226664,281769276.9600001,60244.0,384079.4,11228793,2024
Droperidol,Droperidol,22,161.44,5.0,22.0,79,2024
Drospir/Eth Estra/Levomefol Ca,Drospirenone-Eth Estra-Levomef,123,16966.269999999997,45.0,123.0,3279,2019
Drospir/Eth Estra/Levomefol Ca,Drospirenone-Eth Estra-Levomef,46,7853.51,15.0,46.0,1141,2020
Drospir/Eth Estra/Levomefol Ca,Drospirenone-Eth Estra-Levomef,34,4724.5,15.0,35.8,1008,2021
Drospir/Eth Estra/Levomefol Ca,Drospirenone-Eth Estra-Levomef,24,4268.4800000000005,10.0,24.0,694,2022
Drospir/Eth Estra/Levomefol Ca,Safyral,47,5621.259999999999,20.0,50.6,1353,2023
Drospir/Eth Estra/Levomefol Ca,Safyral,41,5308.16,15.0,41.0,1029,2024
Drospirenone,Slynd,94,21483.77,40.0,106.6,2947,2020
Drospirenone,Slynd,305,69714.39,120.0,339.20000000000005,9604,2021
Drospirenone,Slynd,576,138045.85000000003,220.0,661.5000000000001,18757,2022
Drospirenone,Slynd,1397,323679.32000000007,535.0,1543.9999999999998,43221,2023
Drospirenone,Slynd,1388,298888.94,530.0,1527.2,42732,2024
Drospirenone/Estetrol,Nextstellis,12,2420.52,5.0,12.0,336,2022
Drospirenone/Estetrol,Nextstellis,12,2948.34,5.0,13.8,368,2023
Drospirenone/Estetrol,Nextstellis,24,5162.8,10.0,24.0,672,2024
Drospirenone/Estradiol,Angeliq,174,35388.590000000004,70.0,186.6,5282,2019
Drospirenone/Estradiol,Angeliq,215,43062.76,90.0,225.8,6358,2020
Drospirenone/Estradiol,Angeliq,121,28019.82,50.0,146.1,4172,2021
Drospirenone/Estradiol,Angeliq,110,27980.980000000003,45.0,137.8,3948,2022
Drospirenone/Estradiol,Angeliq,152,32995.31,65.0,166.4,4704,2023
Drospirenone/Estradiol,Angeliq,177,33229.54,75.0,178.8,5012,2024
Droxidopa,Northera,13403,141167234.04,3510.0,14312.2,421242,2019
Droxidopa,Northera,15039,163038862.45999998,3963.0,16221.9,478618,2020
Droxidopa,Droxidopa,10763,70393082.80000001,3065.0,11868.900000000003,346514,2021
Droxidopa,Droxidopa,18847,59092129.54,4872.0,20693.3,597828,2022
Droxidopa,Droxidopa,20154,51471429.260000005,5285.0,22316.2,641784,2023
Droxidopa,Droxidopa,21706,36206060.3,5567.0,25209.1,728047,2024
Dulaglutide,Trulicity,1849035,1934557985.32,395080.0,2503107.2,71717540,2019
Dulaglutide,Trulicity,2486752,2849897422.8700004,518167.0,3493569.000000001,100372991,2020
Dulaglutide,Trulicity,3313160,4156252166.099999,699126.0,4718870.600000001,135636479,2021
Dulaglutide,Trulicity,4174280,5581472135.650002,895871.0,5968630.600000002,171391611,2022
Dulaglutide,Trulicity,4851616,6666365125.900001,1018826.0,6779381.400000001,193878678,2023
Dulaglutide,Trulicity,3816376,4786817612.429999,827507.0,5055403.500000001,143343077,2024
Duloxetine Hcl,Duloxetine Hcl,9666326,417224244.3,2172297.0,15556934.000000004,455608529,2019
Duloxetine Hcl,Duloxetine Hcl,10082402,384855107.38,2239892.0,17040392.200000003,500033127,2020
Duloxetine Hcl,Duloxetine Hcl,10333713,393029007.06,2399221.0,18070424.0,530345922,2021
Duloxetine Hcl,Duloxetine Hcl,10746503,470996222.54000014,2547833.0,19220013.4,563875777,2022
Duloxetine Hcl,Duloxetine Hcl,11444110,375083684.41,2753788.0,20867095.200000003,611864443,2023
Duloxetine Hcl,Duloxetine Hcl,12298888,292821461.44,2981548.0,22935772.3,671985956,2024
Dupilumab,Dupixent,58070,186713157.47,14263.0,60077.2,1630534,2019
Dupilumab,Dupixent Syringe,109853,366042272.86,24837.0,114711.7,3165047,2020
Dupilumab,Dupixent Pen,157401,540520169.67,37206.0,163025.69999999998,4517351,2021
Dupilumab,Dupixent Pen,223545,815870279.34,52504.0,231315.30000000005,6399545,2022
Dupilumab,Dupixent Pen,350986,1368118588.69,77113.0,360944.2999999999,9956968,2023
Dupilumab,Dupixent Pen,522353,2067920188.6600003,106171.0,541161.3999999998,14959730,2024
Durvalumab,Imfinzi,615,4565626.050000001,165.0,615.0,15005,2019
Durvalumab,Imfinzi,717,4783985.99,160.0,717.0,15579,2020
Durvalumab,Imfinzi,559,5226422.469999999,135.0,559.0,14044,2021
Durvalumab,Imfinzi,648,6059591.06,155.0,648.0,13901,2022
Durvalumab,Imfinzi,1327,14780917.81,305.0,1327.3,29613,2023
Durvalumab,Imfinzi,1482,16450240.239999998,414.0,1483.0,35762,2024
Dutasteride,Dutasteride,613661,35612018.37,163150.0,1182132.9,35147579,2019
Dutasteride,Dutasteride,589592,32615381.89,158802.0,1192654.5,35489550,2020
Dutasteride,Dutasteride,555538,29952910.739999995,155779.0,1180015.9000000004,35118302,2021
Dutasteride,Dutasteride,563771,30665279.83,161711.0,1234962.9,36746350,2022
Dutasteride,Dutasteride,600269,27809739.780000005,175568.0,1353136.799999999,40248409,2023
Dutasteride,Dutasteride,672355,22245101.06000001,198330.0,1553065.2999999996,46208993,2024
Dutasteride/Tamsulosin Hcl,Dutasteride-Tamsulosin,31515,5787814.59,9590.0,54822.79999999999,1630408,2019
Dutasteride/Tamsulosin Hcl,Dutasteride-Tamsulosin,24310,4429090.93,7515.0,43039.7,1280890,2020
Dutasteride/Tamsulosin Hcl,Dutasteride-Tamsulosin,19636,3691258.309999999,6141.0,35732.700000000004,1065041,2021
Dutasteride/Tamsulosin Hcl,Dutasteride-Tamsulosin,17681,3360613.8800000004,5458.0,32125.800000000003,952274,2022
Dutasteride/Tamsulosin Hcl,Dutasteride-Tamsulosin,16444,3071631.4100000006,5257.0,30437.4,903187,2023
Dutasteride/Tamsulosin Hcl,Dutasteride-Tamsulosin,16222,2504806.17,5103.0,30963.0,915917,2024
Duvelisib,Copiktra,116,1438027.48,40.0,116.0,3248,2019
Duvelisib,Copiktra,303,3984915.77,115.0,308.4,8638,2020
Duvelisib,Copiktra,334,5127167.5200000005,125.0,334.0,9354,2021
Duvelisib,Copiktra,442,8119747.8999999985,160.0,442.0,12352,2022
Duvelisib,Copiktra,255,6780555.619999999,95.0,255.0,7035,2023
Duvelisib,Copiktra,287,10012525.55,90.0,287.0,8036,2024
Ecallantide,Kalbitor,213,12477473.78,30.0,213.0,825,2019
Ecallantide,Kalbitor,168,11079464.61,25.0,168.0,597,2020
Ecallantide,Kalbitor,260,15637409.509999998,50.0,260.0,793,2021
Ecallantide,Kalbitor,341,20470906.99,55.0,341.0,1337,2022
Ecallantide,Kalbitor,289,21041865.89,55.0,289.0,1624,2023
Ecallantide,Kalbitor,189,15389380.639999997,30.0,189.0,1068,2024
Echothiophate Iodide,Phospholine Iodide,2183,212681.29,428.0,2478.6000000000004,67255,2019
Echothiophate Iodide,Phospholine Iodide,109,9784.0,46.0,117.9,3247,2020
Echothiophate Iodide,Phospholine Iodide,106,10551.15,33.0,114.3,2967,2021
Echothiophate Iodide,Phospholine Iodide,91,150821.76,30.0,95.2,2613,2022
Echothiophate Iodide,Phospholine Iodide,260,663959.29,61.0,260.0,7004,2023
Echothiophate Iodide,Phospholine Iodide,384,986384.41,89.0,384.0,10389,2024
Econazole Nitrate,Econazole Nitrate,107496,11619190.040000005,51133.0,114078.19999999995,2850923,2019
Econazole Nitrate,Econazole Nitrate,93184,8422183.029999997,43565.0,100230.69999999995,2611645,2020
Econazole Nitrate,Econazole Nitrate,77458,4480416.909999999,36756.0,82826.09999999999,2171152,2021
Econazole Nitrate,Econazole Nitrate,67320,3948653.69,32674.0,72312.7,1910332,2022
Econazole Nitrate,Econazole Nitrate,73336,3950315.210000001,37457.0,79860.50000000001,2100974,2023
Econazole Nitrate,Econazole Nitrate,80295,2702742.0000000005,41845.0,88073.99999999999,2349459,2024
Eculizumab,Soliris,2200,87960668.01,555.0,2202.6,44667,2019
Eculizumab,Soliris,4189,172260158.80000004,1020.0,4190.8,88826,2020
Eculizumab,Soliris,4850,203118136.39,1180.0,4852.6,104859,2021
Eculizumab,Soliris,5047,210886288.56,1265.0,5050.900000000001,108455,2022
Eculizumab,Soliris,4126,175341836.48999998,1085.0,4133.2,90230,2023
Eculizumab,Soliris,3580,148715855.64000002,1045.0,3580.0,79922,2024
Edaravone,Radicava,5235,57497524.040000014,974.0,5235.0,120204,2019
Edaravone,Radicava,5095,57200640.040000014,995.0,5095.9,122144,2020
Edaravone,Radicava,4721,54777639.93,967.0,4721.0,114856,2021
Edaravone,Radicava,7667,101613520.86,1829.0,7667.0,202142,2022
Edaravone,Radicava Ors,20039,279059830.6,3308.0,20068.000000000004,559418,2023
Edaravone,Radicava Ors,25184,352735101.6400001,4005.0,25219.4,703397,2024
Edoxaban Tosylate,Savaysa,6014,2486740.18,2049.0,7133.9,203413,2019
Edoxaban Tosylate,Savaysa,4766,2043200.53,1628.0,5630.5,155959,2020
Edoxaban Tosylate,Savaysa,3882,1671206.5100000002,1392.0,4489.599999999999,126073,2021
Edoxaban Tosylate,Savaysa,3167,1321525.07,1125.0,3584.2,98791,2022
Edoxaban Tosylate,Savaysa,2450,992336.4700000004,890.0,2658.4,71391,2023
Edoxaban Tosylate,Savaysa,2286,964276.6599999996,840.0,2497.8,68461,2024
Efavirenz,Efavirenz,21742,15845211.700000005,6078.0,23056.7,683330,2019
Efavirenz,Efavirenz,16435,11345928.99,4645.0,17983.7,532927,2020
Efavirenz,Sustiva,12221,6677142.670000001,3616.0,13750.000000000002,409174,2021
Efavirenz,Efavirenz,8929,4429073.419999998,2718.0,10324.2,307656,2022
Efavirenz,Efavirenz,7338,3488473.05,2248.0,8586.2,256443,2023
Efavirenz,Efavirenz,6336,1961540.5999999992,1906.0,7426.099999999999,219152,2024
Efavirenz/Emtricit/Tenofovr Df,Atripla,53906,163015228.64000002,11769.0,56600.8,1690840,2019
Efavirenz/Emtricit/Tenofovr Df,Atripla,30793,99710545.26999998,7519.0,32771.4,978667,2020
Efavirenz/Emtricit/Tenofovr Df,Efavirenz-Emtric-Tenofov Disop,23388,50374998.95,6892.0,24038.1,717660,2021
Efavirenz/Emtricit/Tenofovr Df,Efavirenz-Emtric-Tenofov Disop,22183,22595483.86,6092.0,23252.800000000003,693351,2022
Efavirenz/Emtricit/Tenofovr Df,Efavirenz-Emtric-Tenofov Disop,18149,16939504.63,5125.0,19763.2,590724,2023
Efavirenz/Emtricit/Tenofovr Df,Efavirenz-Emtric-Tenofov Disop,15543,10115651.009999998,4477.0,17413.2,521131,2024
Efavirenz/Lamivu/Tenofov Disop,Symfi,872,2594190.560000001,257.0,1554.0,46620,2019
Efavirenz/Lamivu/Tenofov Disop,Symfi,796,2256225.09,248.0,1385.0,41550,2020
Efavirenz/Lamivu/Tenofov Disop,Efavirenz-Lamivu-Tenofov Disop,664,1411167.38,222.0,1183.0,35464,2021
Efavirenz/Lamivu/Tenofov Disop,Efavirenz-Lamivu-Tenofov Disop,549,1038379.2900000002,190.0,851.0,25484,2022
Efavirenz/Lamivu/Tenofov Disop,Efavirenz-Lamivu-Tenofov Disop,433,819089.7900000003,145.0,617.0,18500,2023
Efavirenz/Lamivu/Tenofov Disop,Efavirenz-Lamivu-Tenofov Disop,403,594067.66,150.0,465.0,13950,2024
Efgartigimod Alfa-Fcab,Vyvgart,633,24405872.629999995,196.0,655.7,11498,2022
Efgartigimod Alfa-Fcab,Vyvgart,2132,94207257.55,545.0,2304.0000000000005,47064,2023
Efgartigimod Alfa-Fcab,Vyvgart,2461,109701339.47,615.0,2759.4999999999995,61885,2024
Efgartigimod-Hyaluronidas-Qvfc,Vyvgart Hytrulo,847,38564066.04000001,237.0,933.4,20384,2024
Efinaconazole,Jublia,14219,13358068.290000005,4520.0,15686.999999999998,457341,2019
Efinaconazole,Jublia,13859,13176901.85,4505.0,15503.600000000002,453307,2020
Efinaconazole,Jublia,17906,18534329.8,5531.0,19969.599999999995,586319,2021
Efinaconazole,Jublia,23672,26463841.09,7193.0,26213.400000000005,770816,2022
Efinaconazole,Jublia,35345,44337701.680000015,10617.0,38829.70000000001,1144286,2023
Efinaconazole,Jublia,52039,60865267.27,14954.0,56838.7,1675884,2024
Eflapegrastim-Xnst,Rolvedon,39,189767.95,10.0,39.0,819,2023
Eflapegrastim-Xnst,Rolvedon,250,1139501.71,62.0,250.0,5432,2024
Elacestrant Hcl,Orserdu,865,19030738.89,295.0,865.0,25757,2023
Elacestrant Hcl,Orserdu,3591,81533720.48999998,1230.0,3596.0,107675,2024
Elafibranor,Iqirvo,97,1187809.39,30.0,103.0,3090,2024
Elagolix Sodium,Orilissa,296,249409.78000000003,120.0,301.4,7981,2019
Elagolix Sodium,Orilissa,805,757792.75,320.0,813.0,22401,2020
Elagolix Sodium,Orilissa,754,785414.6,305.0,764.8000000000001,21074,2021
Elagolix Sodium,Orilissa,913,1016399.5200000004,350.0,922.0,25092,2022
Elagolix Sodium,Orilissa,752,871701.9699999997,290.0,773.8000000000001,20712,2023
Elagolix Sodium,Orilissa,580,659568.46,235.0,586.3,16156,2024
Elagolix/Estradiol/Norethindrn,Oriahnn,36,35912.31,15.0,36.0,1008,2021
Elagolix/Estradiol/Norethindrn,Oriahnn,99,102766.87,40.0,99.0,2772,2022
Elagolix/Estradiol/Norethindrn,Oriahnn,134,149786.76,55.0,134.0,3784,2023
Elagolix/Estradiol/Norethindrn,Oriahnn,70,79714.77,30.0,71.7,2028,2024
Elapegademase-Lvlr,Revcovi,50,14555158.989999998,20.0,50.0,1400,2020
Elapegademase-Lvlr,Revcovi,43,13229125.41,15.0,51.7,1484,2021
Elapegademase-Lvlr,Revcovi,66,22066176.25,25.0,66.0,1848,2022
Elapegademase-Lvlr,Revcovi,69,25778037.48,25.0,69.0,1932,2023
Elapegademase-Lvlr,Revcovi,65,26460854.97,25.0,65.0,1799,2024
Elbasvir/Grazoprevir,Zepatier,83,607629.89,32.0,83.0,2324,2019
Elbasvir/Grazoprevir,Zepatier,11,41851.26,5.0,11.0,154,2020
Electrolyte-A Solution,Plasma-Lyte A Ph 7.4,47,7013.07,5.0,47.0,317,2019
Electrolyte-A Solution,Plasma-Lyte A Ph 7.4,13,1605.24,5.0,13.0,273,2020
Electrolyte-A Solution,Plasma-Lyte A Ph 7.4,41,3257.51,15.0,41.0,451,2021
Electrolyte-A Solution,Plasma-Lyte A Ph 7.4,20,1777.9,5.0,20.0,240,2022
Electrolyte-A Solution,Plasma-Lyte A Ph 7.4,99,19513.49,30.0,99.0,1156,2023
Electrolyte-A Solution,Plasma-Lyte A Ph 7.4,96,10459.25,15.0,96.0,714,2024
Eletriptan Hydrobromide,Eletriptan Hbr,19780,3652819.89,6258.0,20653.099999999995,425905,2019
Eletriptan Hydrobromide,Eletriptan Hbr,23124,4315719.299999999,7217.0,24200.900000000005,558461,2020
Eletriptan Hydrobromide,Eletriptan Hbr,19792,4006496.13,6174.0,20838.8,468319,2021
Eletriptan Hydrobromide,Eletriptan Hbr,19582,3936179.38,6090.0,20789.6,477258,2022
Eletriptan Hydrobromide,Eletriptan Hbr,22334,3373029.45,6884.0,23835.0,577044,2023
Eletriptan Hydrobromide,Eletriptan Hbr,27610,2983677.9600000004,8468.0,29670.499999999996,736054,2024
Elexacaftor/Tezacaftor/Ivacaft,Trikafta,1013,24942586.04,389.0,1038.9,29112,2019
Elexacaftor/Tezacaftor/Ivacaft,Trikafta,18244,465647087.27,2470.0,18769.3,527125,2020
Elexacaftor/Tezacaftor/Ivacaft,Trikafta,21565,550390745.7000002,2918.0,21970.499999999996,616437,2021
Elexacaftor/Tezacaftor/Ivacaft,Trikafta,23049,621915629.64,3215.0,23547.000000000004,660868,2022
Elexacaftor/Tezacaftor/Ivacaft,Trikafta,23578,644768118.1200002,3289.0,24183.5,679155,2023
Elexacaftor/Tezacaftor/Ivacaft,Trikafta,26306,697556362.73,3651.0,27228.9,766050,2024
Eliglustat Tartrate,Cerdelga,728,19460498.720000003,204.0,755.5,21252,2019
Eliglustat Tartrate,Cerdelga,841,22773960.75,234.0,859.5,24108,2020
Eliglustat Tartrate,Cerdelga,876,25237987.63,229.0,901.1,25326,2021
Eliglustat Tartrate,Cerdelga,923,27769798.28,229.0,934.6,26226,2022
Eliglustat Tartrate,Cerdelga,968,29271352.55,265.0,974.5,27262,2023
Eliglustat Tartrate,Cerdelga,1139,33836669.470000006,272.0,1157.9,32500,2024
Elosulfase Alfa,Vimizim,147,13618734.25,50.0,147.2,4077,2019
Elosulfase Alfa,Vimizim,109,9334398.37,35.0,109.0,3038,2020
